Sheffield," If the signal is 'high' it will have a set voltage greater than the off state, for our purposes the high voltage is 3.3v and the low voltage is 0v or ground. A potential divider is used in order to assess the amount of light hitting the diode. This is done by connecting a digital 3.3v signal to one side of a photodiode in reverse bias with a 10k ohm resistor in series and then grounding the other side (digital low state). This analogue signal can then be processed by the microcontroller and give us data on how much light has been scattered by the sample. This means instead of wiring every individual diode to microcontroller, the number of wires required decreases dramatically by soldering them together into a grid.",2017
TU-Eindhoven," The second chapter ""getting started"" shows different steps which will guide you to install the required software. The first step is to download the nfsim zip file, which can be found on this page (instead of the provided site in the manual). For example, we created a new folder on our d-drive (mostly used for data), and named it nfsim. It is recommended to use names without spaces, or choose an underscore _ instead. We downloaded active perl (name: activeperl-5.24.1.2402-mswin32-x64-401627.exe) from here.",2017
TU Darmstadt," We therefore employ the open-source framework holopy and extended the existing solution with a graphical user interface. The resulting software includes the connection to a raspberry pi cam as well as a control element for a commonly used blue-ray laser. At first, a picture of the beam without sample serves as reference (left). A raw hologram has fringes around the objects of interest (middle). Be aware that if you let the box checked in the installer, anaconda overwirtes the default python interpreter.",2017
UCC Ireland," The app reads the red or green values from the captured image, and calculates the concentration of either methanol or antibiotics, using our calibrated mathematical models. An easy to read output, along with a link to an exterior page that gives more information about the relevant test, allows a user to test their samples with ease.",2017
UNIFI," As the ensemble resides within the google cloud theatre, it is necessary to convey the output to the system proper: without yielding an inch on security, we found web interfaces to be an extremely more convenient option for the general user than ssh-based transfers, especially in light of the open nature of this project. Therefore, two instruments are brought in to feed every other section: nginx (1.10.3) and php (7.0). Due to the extremely lightweight nature of this task, no php framework was employed to accomplish this step. While more recent libraries were available, such as phpspreadsheet, they broke compatibility with previous office excel versions as to ensure a higher code quality, and many are far from being as stable or complete. This is the python (3.5.3) section, with python-midi playing as the first cello: released under the mit license, it allows us to actually write musical instrument digital interface files (midis!).",2017
UNOTT," One solution to this problem was to conduct the verification process through software; this meant reading the spectra into a fluorescence reader to generate a range of data points which could be graphed and then visually compared pixel by pixel or directly compared. Another issue the team faced is identifying whether key.coli was a user friendly product. In order to test how user's would respond to having to use key.coli in practice, a virtual every day environment was developed within unity which showed a person's everyday life. Actions were monitored and fed back to the team to see how easy it was to operate key.coli. This graph could be compared using an image similarity algorithm to check the difference between a data set from a certain time point to another data set from another time point.this was very important to the project as it allowed us to compare the fluorescence spectra of one random construction at different time periods.",2017
Valencia UPV," We realized that, when carrying out an experiment, it took us a long time to collect all the information. What we found after squeezing our brains was that the experiment had previously been performed in the same laboratory where we worked, obtaining the same results. Lack of good communication had us spending time and resources that we could have used better if that experiment was properly recorded anywhere. Plantlabco arises to unify all this information in a website and offers the possibility to register all kind of experiments in this field, establishing a metadata standard. A forum has also been presented so that researchers will be able to participate providing information about the topics related to this field.",2017
Warwick," The dna will still encode the same protein, but will no longer contain the restriction sites. Two pre-made sets of restriction sites exist on the tool, one makes the input dna compatible for rfc 10, and the other makes the input dna compatible for a multitude of assembly standards (rfc 10, 12, 21, 23, 25 and 1000). Our tool can be used in conjunction with other web-tools to optimise genes (uniprot and idtdna's codon optimisation tool are shown below). The tool is fast, intuitive and convenient when synthesising new dna fragments.",2017
York," It can be found at york's biophysical imaging and spectroscopy lab website. Bandpass filter: yes/no, maximum pixels, minimum pixels. Pixels per micron (how many pixels a one micron object would cover in an image taken with this setup). Refocus foreground image through the number of steps, applying the bandpass filter if selected. We initially omitted the bandpass filter too, but later (after some feedback, see: integrated human practices) wrote it in to improve the quality of the holograms we generated.",2017
Amazonas Brazil," Protocols are a set of well-documented steps to perform an experiment. It is through protocols that scientists can abstract and engineer their solutions. This standardization is the key to make it possible for scientists from the other side of the globe to reliably reproduce, in their labs, the results obtained by another scientist. Advances in the opening of biological 'codes' has already promoted unpreceded developments in biological systems engineering, the most remarkable is the easily accessible ncbi database, which allows anyone to access detailed genomic and proteomic information of various species. We envision a future where the abstraction for the creation of bioengineered living beings becomes more open, enabling anyone with the proper equipment and care, to reproduce reliably experiments and develop solutions.",2017
TecCEM," Therefore we developed “biobrick builder”, a tool that simplifies the design of standardized biobrick parts. It also includes new technologies (such as rnai and riboswitches), allowing the user to easily use them. For example, the sirna design function allows to quick sirna design, similar to those online, but ready for using as a biobrick. At the end the user end with a text file with the builded device and each of its individual parts in the selected standard. To use it you must  download the zip folder , uncompress it and run biobrick builder.pyc, all the files must remain on the same folder and you require python 2.7 to use it.",2017
Cornell," To keep costs low, we built our system out of a ten dollar camera and a raspberry pi. This allows us to properly image and track fluorescence to a reasonable degree without the need for expensive lab equipment like plate readers or spectrofluorometers. Using opencv, an open-source package for computer vision, we created software to track the fluorescent signal in our frame, efficiently eliminate noise, and record and send the measured intensity to a web server which tracks the readings. While our optics are designed for rxrfp, our software works for any wavelength and is capable of cheaply identifying and quantifying localized fluorescence in a wide variety of environments, providing a powerful tool for labs on a budget. While the optical filter on the camera removes most of the stray and excitation light, there is still a noticeable background.",2017
Florida Atlantic,Unable to retrieve Florida Atlantic software.,2017
Lambert GA," A photo is taken (within the app) of the chrome-q dome target base (that contains the rows of samples in triplicate). After grouping into rows, it calculates the average rgb values for the entire row to generate an average hue and luminance for the triplicate. These values can then be used to compare relative levels of degradation between the different constructs (tspurple, tspurpledas, and tspurplelaa). The hue values in the samples begin at around 270 degrees (purple) and increase through 360 degrees. The hues value 0 ul iptg concentration wraps around to a low hue value of around 40 degrees.",2017
Lethbridge," This includes essential proteins and rnas, with a strong emphasis on transfer rnas (trnas). In addition, because the next vivo system lacks genomic dna it cannot replicate or regenerate energy. It is essentially a simple protein production machine that translates a transcribed messenger rna (mrna). Because of these characteristics, next vivo is highly amenable to genetic recoding. For example, the amber stop codon (uag) can be reassigned to instead incorporate a standard or non-standard amino acid into a growing peptide.",2017
Minnesota,Unable to retrieve Minnesota software.,2017
Queens Canada," Our program outlines the steps required to build specific bifunctional e.coli biofilms, based on designated conditions - as deemed by the user. As such, the user inputs the designated ratio of the two proteins to be found in the biofilm, as well as the protein coding sequences, and organism/plasmid. Various components of the program were modeled, predominately by ordinary differential equations, as outlined on qgem's ""mathematic theory"" wiki-page. Qgem also had the opportunity to integrate the salis lab's rbs calculator code directly into our program, thanks to the gracious help and support from dr. howard salis. Dr. salis provided qgem with the python helper script necessary to access the web-based api.",2017
Toronto, It seems we don't have actual content for this page.,2017
UAlberta," Sanger sequencing, the most commonly used sequencing technique, usually produces 800-1000 base pair reads. This read length usually means that constructs beyond 1kb require multiple sequencing reactions to get the full sequence. To speed up this laborious, and often dizzifying process, the auto sequencer can analyze and align sequencing data consistently and accurately. The auto sequencer has several advantages over other dna manipulation software: it is compact, fast, and optimized for sanger sequencing data files, and intuitive to use. Any researcher who routinely sequences large dna fragments, often consisting of forward and reverse nucleotide files, could benefit from this handy and compact program.",2017
Washington," User-friendliness was a high priority - much more so than similar ad hoc scientific tools. By using oracle standard java software development idioms and thorough javadoc code documentation, we’ve created a codebase that is easily adjustable by anyone with a modicum of java experience. The device can be controlled directly using a keyboard and mouse or touch screen, or monitored remotely by pc or android phone. Our tests of color detection, pump actuation, and logical control have been fruitful both individually and as part of the complete software. This meant that we wanted to use a platform where there were existing software libraries available for basic input-output operations on the sensors.",2017
Waterloo," This server allows teams to edit their wikis locally and on github and automatically upload them to igem.org servers when changes are made. This allows igem teams to write cleaner code and saves them time uploading that code manually. We decided to build the ci server with it because it is very fast, familiar for many web developers and natively supported the igemwiki-api. The endpoint ""/payload"" checks for a github push header. If it finds one, it pulls the code from github and pushes it live to igem's servers.",2017
